user_id,Label
,Political_Figure
31875085,Journalist
387386728,Journalist
249404587,Journalist
3041746145,Journalist
438257018,Other
,Media
927267385484173314,Other
1526920218391498752,Other
342672378,Other
304830698,Other
1040198659298787328,Political_Figure
90602388,Journalist
,Institution
,Media
1856707807,Journalist
533041104,European_Parliament
,Media
,Media
,Media
1219458530,Journalist
1534920269621612551,Other
1875388802,Media
1205198524629041153,Other
1180052310346665984,Other
729215990769291264,Other
963214331864338433,Other
1428112681412800518,Other
4726268439,Other
1177854805714378752,Other
315960619,Journalist
741718006636675072,Other
1447937690368974857,Other
295138547,Other
315927762,Other
379118413,Blog
,Institution
,Organization
1383011825827131400,Journalist
1435485270300835842,Other
3320375716,Other
,Other
1288684854859780102,Other
846049023484145664,Other
311877937,Other
,Other
166001705,Journalist
874529792770670592,Media
2313509265,Other
516400360,Political_Figure
3349955801,Other
1524066090632032257,Journalist
2580136354,Other
1263133404834476032,Other
1413064261782360066,Other
,Media
863047037696311300,Other
,Institution
1965863966,Other
1205463582902759424,Media
,Other
,Media
,Tech Platform
1359285264,Other
3380786135,Other
,Institution
2826145494,Journalist
220284381,Other
1250457733255610371,Other
274791192,Other
1283183654466920449,Other
833074904,Media
72315055,Journalist
943429857920344064,Journalist
798919295791222784,Other
866059077792739329,Journalist
777915348335091712,Journalist
,European_Parliament
374065122,Journalist
1084094285891452929,Other
291316162,Other
1579380094082187264,Political_Figure
801796590117801984,Greek_Parliament
119014566,Institution
1524012670889959424,Other
526183503,Journalist
4752324203,Journalist
,Journalist
164889113,Political_Figure
585518430,Journalist
402310173,Other
,Organization
2162602098,Other
2272670793,Other
3048151521,Other
508778665,Other
779730812786839552,Other
1479096971692367875,Other
1362761366449307652,Other
19175619,Organization
1255241206596067329,Other
321407289,Journalist
235622356,Other
816930911287648256,Journalist
865535549645312000,Other
358859825,Journalist
1381326472586129408,Other
4113650038,Journalist
2797699831,Other
999664636478795777,Journalist
,Other
1372750908661010433,Other
77300052,Other
98012615,Political_Figure
39606901,Other
1358427667775766529,Other
1029382765664501762,Other
1335514174282141698,Other
974083217044201472,Other
342837573,Other
107778888,Other
29089123,Other
1367569289339949067,Other
1145266346302877696,Other
583438224,Journalist
822074319266267136,Other
260874625,Journalist
1234794201293914112,Other
7011792,Journalist
702775530991521792,Other
797882532,Journalist
825804292649017344,Other
2889560974,Other
29032586,European_Parliament
325157074,Other
986719866806767617,Blog
1131567840627240963,Other
1130175394454360065,Other
,Tech Platform
417926152,Other
3349394625,Other
1087628197431255040,Other
719589121098911744,Journalist
3324548223,Other
1148136553530777602,Other
,Journalist
,Institution
1188880507330813952,Other
1169019146492882944,Other
1471210604996309001,Other
1576239277985464321,Other
401294534,Political_Figure
61221890,Other
,Political_Figure
288152823,Journalist
2267809050,Other
305032166,Journalist
103529492,Other
,Journalist
724703058,Other
1388171850367315982,Other
,Journalist
3656252788,Other
1055817580601114627,Other
,Tech Platform
635465752,Other
309501750,Journalist
1084508712373489664,Other
26467925,journalist
700757636107513856,Other
,Other
1086757988,Journalist
1110833843110662145,Other
1369401683344842759,Other
50103175,Other
827939598965862402,Other
20611290,Journalist
2948722535,Other
543493001,Journalist
,Institution
1306936038787612673,Other
782859654598713344,Political_Figure
,Journalist
,Media
971755836203831296,Other
1488275760393728003,Other
1371068347979300865,Other
1371442256750776325,Other
,Media
1147218458289029127,Other
383666249,Other
98854454,Other
1119057683032748032,Other
403973152,Political_Figure
375809121,Other
1460649539505950734,Other
447406842,Other
46090688,Organization
2188352634,Other
1537702488106729473,Other
239765317,Other
946440396,Political_Party
742930969,Journalist
2850090016,Other
94853080,Other
3097425875,Other
249263193,Journalist
2381816280,Commercial Brand
1137474829731454976,Other
59122472,Other
1035894244626640896,Other
1562763185471758337,Blog
332156075,Journalist
2883369022,Other
,Commercial Brand
2877716001,Other
3360542565,Other
3524862255,Political_Figure
,Political_Figure
1125147269161017349,Other
2188519219,Political_Figure
,Political_Figure
1022726801062350850,Other
,Journalist
4426463237,Other
627411042,Other
,Journalist
,Media
402920490,Political_Figure
4914681515,Other
1346965290337271809,Other
1544077118614683650,Political_Figure
3064612912,Other
1180947769042886661,Other
865063783,Other
923734430,Other
28301609,Journalist
1421409880519348227,Other
283734644,other
1467545094278500359,Other
21580831,Journalist
1322529413792227328,Media
1426621678726025218,Other
1428424966236745728,Journalist
89416107,Media
52732962,Media
1369581015178612737,Other
26992878,Journalist
795738344906952705,Media
289527193,Journalist
4774742541,Media
1064795715438809089,Journalist
14283525,Greek_Parliament
1490312874895491073,Other
249601317,European_Parliament
1316832141364408322,Other
1425023935758979083,Other
3127085801,Journalist
1244628291404824578,Other
1175867018983157760,Other
4843380557,Media
2903496610,Other
265981780,Greek_Parliament
1493253454554443778,Other
577431005,Other
1254535155311673346,Other
334602996,Greek_Parliament
237719164,Other
39490506,Political_Party
1329506603389870085,Other
1267797369455853568,Other
373365660,Media
3079370189,Other
581103570,European_Parliament
370616013,Greek_Parliament
275106146,Other
1477634562213695493,Other
1261552344724049920,Other
896382234,Media
450338960,Journalist
311951299,European_Parliament
186933748,Journalist
231807647,Media
1025701121749340160,Other
36633819,Other
70340615,Greek_Parliament
3325625573,Greek_Parliament
1439870593034297346,Other
1429045411738791941,Other
993806654792720385,Other
1232279819708227584,Other
2805686362,Other
3370576529,Political_Figure
535315559,Journalist
1360001508,Journalist
2435371591,Other
779730812786839552,Other
1502543611501723653,Other
1153761904373972993,Other
1008263989,Journalist
2365542710,Journalist
19284221,Media
394172751,Journalist
709702013865562112,Greek_Parliament
419586186,Journalist
4588809977,Journalist
2876420836,Journalist
1098229554337013760,Other
526374412,Media
1110633525219344384,Other
1350148384724803594,Other
1362768098701561859,Political_Figure
1492453528102739973,Other
406444486,Other
845293081624793088,Journalist
2215324790,Other
137041926,Media
4820295591,Other
,Institution
1188880507330813952,Other
186060772,Media
1460958716,Other
1414045587410927616,Other
1193142311376605186,Journalist
748275776106029057,Other
2209298262,Organization
,Journalist
1358730673134182400,Other
701005348,Other
1460097440,Other
41090013,Journalist
,Institution
973004391077773312,Other
972450637,Other
253557119,Other
91808794,Journalist
1233255026652569601,Other
798919295791222784,Other
4173673049,Other
551136040,Other
1334538673484918784,Other
1240237603154255874,Other
472385032,Journalist
4281537743,Other
1120741324506968068,Other
1279496846524723209,Other
36718438,Other
91233529,Other
2503980526,Other
1189185023309541376,Other
2315305578,Journalist
848958093413277697,Journalist
758622915965444096,Greek_Parliament
1231982311253708803,Other
801796590117801984,Greek_Parliament
,Journalist
1249748376561881089,Media
3320375716,Other
1479492694816796679,Other
50226100,Other
1498053408674177024,Other
1087816414646415360,Other
1157065033878298624,Other
1217792670816460800,Other
224984675,Other
,Other
1534159452810641409,Other
1362364050164879360,Other
197393149,Journalist
359478003,Greek_Parliament
1263133404834476032,Other
332221073,Other
413499999,Other
1449025181985476612,Organization
1306352019280728068,Other
47968538,Other
104298598,Political_Figure
3511678655,Other
1467897848012365829,Other
1430925019194986496,Other
90602388,Journalist
1391508322868674563,Other
3006074032,Other
1237016724052103174,Other
1170768425339240449,Other
3361354623,Other
1340378509529800705,Other
895990766451007489,Media
283734644,other
808952965805539328,Other
1040198659298787328,Political_Figure
763296535979360256,Other
19231330,European_Parliament
1381886270847254529,Other
2751947681,Other
1370669012787560448,Other
403331236,Greek_Parliament
601787871,Other
4680273793,Media
1177854805714378752,Other
2792405680,Other
315960619,Journalist
3041746145,Journalist
2789277667,Journalist
,Media
1433051906159616004,Other
2832136969,Other
1446923143,Media
161310056,Other
287815294,Other
1251546500188037121,Other
291316162,Other
111568576,Other
2381816280,Commercial Brand
179423854,Other
1337089679729045505,Other
378517040,Other
1370433832831348737,Other
1084435407578767360,Other
,Institution
770568842145894400,Other
1497244818233335831,Greek_Parliament
3021818855,Other
1406487333940215810,Other
70248056,Other
1059864337,Other
31875085,Journalist
21100986,Political_Figure
1070291059043901441,Other
1218532148703113216,Other
1029382765664501762,Other
1546197252884013056,Other
823985090925576194,Greek_Parliament
2198219533,Other
,Greek_Parliament
1279031471181889537,Other
1361411161569296386,Other
302461496,Other
1071650448,Other
2758462755,Other
402310173,Other
3373471313,Other
908780521,Other
,Other
869843962768613376,Other
112472551,Journalist
145977014,Journalist
333266775,Other
786160513415733248,Media
454229130,Other
150690787,Other
1422824396,Other
1489899626,Other
17389650,Media
1057273881151582210,Other
191033632,Greek_Parliament
3044675741,Other
3304157427,Other
1244239902696517635,Other
1150138715316084736,Other
249263193,Journalist
35035831,Other
1073273869744640005,Media
1022726801062350850,Other
1485910382866747393,Other
121866320,Blog
1692039860,Other
1225865121290952710,Other
1371354227981885442,Other
1482425295495999488,Other
1407715077801844740,Other
2478177956,Other
1483352183273840640,Other
2767159485,Other
40350554,Other
1177198835862515722,Other
3027356704,Other
2794162260,Other
498896010,Journalist
123834148,European_Parliament
1381326472586129408,Other
105000893,Journalist
1428112681412800518,Other
4912869514,Other
,European_Parliament
1119144755135279105,Other
382742936,Journalist
1046342986206973956,Other
1359285264,Other
91777549,Other
1425125963877298176,Other
4884512903,Other
438257018,Other
963214331864338433,Other
379118413,Blog
2367424185,Greek_Parliament
136333369,European_Parliament
1052877677605134336,Other
1383011825827131400,Journalist
1219458530,Journalist
2786227298,Greek_Parliament
,Media
1009854294458339333,Other
537465069,Journalist
3049350832,Other
883326229037953024,Other
1352738116201803776,Other
295138547,Other
,European_Parliament
311877937,Other
1355793625205059587,Other
,Organization
,Journalist
1520802719874920449,Other
1327958995198500867,Other
23296450,Media
293434226,Media
,Institution
1148129563010093056,Other
723077454118543360,Journalist
36505934,Other
1367490472046919681,Media
491185660,Other
1342583596331233280,Other
8457862,Journalist
2435413776,Other
,Media
512269720,Other
19815665,Other
386042662,Other
1331193410,Other
3345440933,Other
936010091270156290,Other
262101878,Journalist
970224043445112832,Other
1280958572,Other
562675766,Media
1373765486215897091,Other
1312417583023484937,Other
1940866694,Media
332156075,Journalist
761477095,Other
1124391401423351809,Other
2491633146,Other
1310601466176995329,Media
1156975454,Other
1500085825404649473,Other
3092780264,Other
2258950518,Other
1378609426115006465,Other
29089123,Other
47453985,Journalist
7425062,Blog
2474632129,Other
,Tech Platform
90836754,Other
893421475721596928,Other
260185057,Other
18627624,Other
913079496,Commercial Brand
3014391531,Other
27877430,Other
1273337937187520513,Other
212698662,Other
1251083583286018048,Other
1102894194157383684,Other
3837121953,Other
308366176,Other
52434833,Other
111268590,Media
819862653531197440,Other
3115506627,Other
1532419394508292097,Commercial Brand
3963004161,Other
1417203449498832898,Other
1009158148941406208,Other
1470853849279836170,Other
96568890,Other
3432811709,Other
2163466040,Other
17456042,Other
1243561802853756928,Other
20025516,Other
319248633,Other
207714223,Other
248646826,Other
1416324683683749888,Other
3093146336,Other
2239509986,Other
459560213,Institution
,Organization
2892644871,Greek_Parliament
304830698,Other
1306580615890956289,Other
1289320970868711424,Other
3360222065,Other
2373723156,Other
1267030372057047043,Other
54484442,Other
1161012766083375106,Other
326244104,Other
1136374817484095491,Other
165375029,Political_Figure
1376557556,Other
4665406035,Other
291928928,Other
915716358532485120,Other
1459569414190292998,Other
1061233680570556418,Journalist
1411616208391180291,Other
,Other
42008209,Greek_Parliament
862470536609361920,Other
2344972685,Other
1123603421133721600,Other
10701602,Political_Party
406412037,Other
249404587,Journalist
999976406007341056,Other
1335514174282141698,Other
2662790664,Greek_Parliament
1133055037951893504,Other
903219124381331456,Other
61221890,Other
4178705584,Greek_Parliament
1151779094507466752,Other
1875388802,Media
204069781,Greek_Parliament
3034441257,Greek_Parliament
,Media
741718006636675072,Other
729215990769291264,Other
3242028597,Journalist
1159260668,Other
470321789,Other
1300101815980167169,Other
1413199701902598148,Other
1304399974604648448,Other
39467121,Other
75140643,Other
342672378,Other
,Media
3048151521,Other
,Political_Figure
2803595268,Political_Party
3315273941,Other
329561922,Journalist
,Other
780600836,Journalist
1447937690368974857,Other
2998767646,Other
18871499,Other
508778665,Other
1965863966,Other
1494923786742870017,Other
1035269307209588736,Other
224646951,Media
2277614564,Other
18834081,Media
172496404,Other
,Political_Figure
1043589984119398402,Other
533041104,European_Parliament
115913636,Journalist
1175409425596735489,Other
274791192,Other
1086757988,Journalist
1346965290337271809,Other
995569686472462336,Other
98012615,Political_Figure
1087628197431255040,Other
1664749908,Other
1487289042215616514,Other
815531748092157952,Other
1035894244626640896,Other
2826145494,Journalist
3695916255,Other
46090688,Organization
1572228117774622720,Other
327267369,Journalist
,Media
579211911,Other
1524012670889959424,Other
825804292649017344,Other
103838317,Journalist
852575123999780864,Other
3021835192,Other
848933029,Other
3347335019,Other
222423718,Other
1311852199,Other
16376930,Other
1512825686557347849,Blog
1259400559548936198,Other
507152530,Journalist
317804958,Other
328527047,Other
625541867,Other
314116798,Other
1284541897244123136,Other
2901742196,Other
469381727,Other
599135749,Other
48291994,Other
1507045992557862918,Other
1470012949049880576,Other
1036760558593294336,Other
3082445137,Other
303361860,Other
1141966562938806272,Other
2369447466,Other
97268285,Journalist
1469354989613199364,Other
18133603,Other
1369231741391634434,Journalist
198416626,Other
2936028801,Other
1372872969203154946,Other
719178718,Other
407939042,Other
4220407211,Other
2967249619,Other
118094393,Other
727519355496488960,Other
485136958,Other
1034444046855532544,Other
319779020,Other
527456566,Other
1385678014919348225,Other
2896626667,Other
18576755,Other
1068727382,Journalist
2276553522,Other
64715932,Journalist
2441513771,Other
1432482237841354753,Other
1446826489144545285,Other
629352987,Other
1364251327958761476,Other
1165549589316931590,Other
